Time,uri,source,outer,mission,mission_name,height_m,human,human_fresh,human_stable,human_hold_s,human_confidence_pct,human_direction,human_max_temp_c,human_thermistor_c,flow_timestamp_ms,delta_x,delta_y,shutter,vel_x_mps,vel_y_mps,cmd_x_mps,cmd_y_mps,front_mm,left_mm,right_mm,back_mm,up_mm,vbat_v
2026-04-07T10:34:43.521,radio://0/80/2M,flow,1,0,Reacquire Wall,0.509765625,0,0,0,0.0,0,0,0.0,0.0,53194,1,0,2894,0.10790009796619415,0.0044572907499969006,0.19999998807907104,0.0,1587,637,780,2587,2468,3.4838709831237793
2026-04-07T10:34:43.522,radio://0/80/2M,range,1,0,Reacquire Wall,0.509765625,0,0,0,0.0,0,0,0.0,0.0,53194,1,0,2894,0.10790009796619415,0.0044572907499969006,0.19999998807907104,0.0,1479,679,750,2683,2431,3.473313808441162
2026-04-07T10:34:43.767,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5248610377311707,0,0,0,0.0,0,0,0.0,0.0,53194,1,0,2894,0.10790009796619415,0.0044572907499969006,0.19999998807907104,0.0,1479,679,750,2683,2431,3.473313808441162
2026-04-07T10:34:43.771,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5248610377311707,0,0,0,0.0,0,0,0.0,0.0,53444,1,-4,3074,0.2539018392562866,-0.038874197751283646,0.19999998807907104,0.0,1479,679,750,2683,2431,3.473313808441162
2026-04-07T10:34:43.772,radio://0/80/2M,range,1,0,Reacquire Wall,0.5248610377311707,0,0,0,0.0,0,0,0.0,0.0,53444,1,-4,3074,0.2539018392562866,-0.038874197751283646,0.19999998807907104,0.0,1393,703,733,2778,2413,3.4416422843933105
2026-04-07T10:34:44.039,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5362181067466736,0,0,0,0.0,0,0,0.0,0.0,53444,1,-4,3074,0.2539018392562866,-0.038874197751283646,0.19999998807907104,0.0,1393,703,733,2778,2413,3.4416422843933105
2026-04-07T10:34:44.041,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5362181067466736,0,0,0,0.0,0,0,0.0,0.0,53694,1,0,4160,0.2616960108280182,-0.03053714893758297,0.19999998807907104,0.0,1393,703,733,2778,2413,3.4416422843933105
2026-04-07T10:34:44.042,radio://0/80/2M,range,1,0,Reacquire Wall,0.5362181067466736,0,0,0,0.0,0,0,0.0,0.0,53694,1,0,4160,0.2616960108280182,-0.03053714893758297,0.19999998807907104,0.0,1252,731,766,2932,2390,3.446920871734619
2026-04-07T10:34:44.267,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5513131022453308,0,0,0,0.0,0,0,0.0,0.0,53694,1,0,4160,0.2616960108280182,-0.03053714893758297,0.19999998807907104,0.0,1252,731,766,2932,2390,3.446920871734619
2026-04-07T10:34:44.270,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5513131022453308,0,0,0,0.0,0,0,0.0,0.0,53944,0,3,4160,0.22089238464832306,-0.007977917790412903,0.19999998807907104,0.0,1252,731,766,2932,2390,3.446920871734619
2026-04-07T10:34:44.271,radio://0/80/2M,range,1,0,Reacquire Wall,0.5513131022453308,0,0,0,0.0,0,0,0.0,0.0,53944,0,3,4160,0.22089238464832306,-0.007977917790412903,0.19999998807907104,0.0,1161,740,1997,3035,2383,3.4310851097106934
2026-04-07T10:34:44.516,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5574557781219482,0,0,0,0.0,0,0,0.0,0.0,53944,0,3,4160,0.22089238464832306,-0.007977917790412903,0.19999998807907104,0.0,1161,740,1997,3035,2383,3.4310851097106934
2026-04-07T10:34:44.519,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5574557781219482,0,0,0,0.0,0,0,0.0,0.0,54194,0,-2,4160,0.16299083828926086,0.006178092211484909,0.19999998807907104,0.0,1161,740,1997,3035,2383,3.4310851097106934
2026-04-07T10:34:44.521,radio://0/80/2M,range,1,0,Reacquire Wall,0.5574557781219482,0,0,0,0.0,0,0,0.0,0.0,54194,0,-2,4160,0.16299083828926086,0.006178092211484909,0.19999998807907104,0.0,1038,756,32766,3119,2371,3.4258065223693848
2026-04-07T10:34:44.767,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5559081435203552,0,0,0,0.0,0,0,0.0,0.0,54194,0,-2,4160,0.16299083828926086,0.006178092211484909,0.19999998807907104,0.0,1038,756,32766,3119,2371,3.4258065223693848
2026-04-07T10:34:44.770,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5559081435203552,0,0,0,0.0,0,0,0.0,0.0,54444,1,-3,4160,0.19728460907936096,0.008837868459522724,0.19999998807907104,0.0,1038,756,32766,3119,2371,3.4258065223693848
2026-04-07T10:34:44.771,radio://0/80/2M,range,1,0,Reacquire Wall,0.5559081435203552,0,0,0,0.0,0,0,0.0,0.0,54444,1,-3,4160,0.19728460907936096,0.008837868459522724,0.19999998807907104,0.0,961,760,32766,32766,2371,3.399413585662842
2026-04-07T10:34:45.017,radio://0/80/2M,mission,1,0,Reacquire Wall,0.566375195980072,0,0,0,0.0,0,0,0.0,0.0,54444,1,-3,4160,0.19728460907936096,0.008837868459522724,0.19999998807907104,0.0,961,760,32766,32766,2371,3.399413585662842
2026-04-07T10:34:45.020,radio://0/80/2M,flow,1,0,Reacquire Wall,0.566375195980072,0,0,0,0.0,0,0,0.0,0.0,54694,2,-1,4420,0.21070775389671326,-0.01216194685548544,0.001937779481522739,0.0,961,760,32766,32766,2371,3.399413585662842
2026-04-07T10:34:45.022,radio://0/80/2M,range,1,0,Reacquire Wall,0.566375195980072,0,0,0,0.0,0,0,0.0,0.0,54694,2,-1,4420,0.21070775389671326,-0.01216194685548544,0.001937779481522739,0.0,850,771,32766,32766,2370,3.4258065223693848
2026-04-07T10:34:45.266,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5845057964324951,0,0,0,0.0,0,0,0.0,0.0,54694,2,-1,4420,0.21070775389671326,-0.01216194685548544,0.001937779481522739,0.0,850,771,32766,32766,2370,3.4258065223693848
2026-04-07T10:34:45.269,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5845057964324951,0,0,0,0.0,0,0,0.0,0.0,54944,0,0,4144,0.04553595930337906,-0.04674612358212471,2.598694663902279e-07,0.0,850,771,32766,32766,2370,3.4258065223693848
2026-04-07T10:34:45.270,radio://0/80/2M,range,1,0,Reacquire Wall,0.5845057964324951,0,0,0,0.0,0,0,0.0,0.0,54944,0,0,4144,0.04553595930337906,-0.04674612358212471,2.598694663902279e-07,0.0,796,785,32766,3327,2355,3.436363697052002
2026-04-07T10:34:45.517,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5793002843856812,0,0,0,0.0,0,0,0.0,0.0,54944,0,0,4144,0.04553595930337906,-0.04674612358212471,2.598694663902279e-07,0.0,796,785,32766,3327,2355,3.436363697052002
2026-04-07T10:34:45.520,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5793002843856812,0,0,0,0.0,0,0,0.0,0.0,55194,1,0,4144,-0.01363617368042469,-0.06549425423145294,3.485027197380752e-11,0.0,796,785,32766,3327,2355,3.436363697052002
2026-04-07T10:34:45.521,radio://0/80/2M,range,1,0,Reacquire Wall,0.5793002843856812,0,0,0,0.0,0,0,0.0,0.0,55194,1,0,4144,-0.01363617368042469,-0.06549425423145294,3.485027197380752e-11,0.0,730,809,32766,32766,2349,3.4152493476867676
2026-04-07T10:34:45.765,radio://0/80/2M,mission,1,0,Reacquire Wall,0.5713313221931458,0,0,0,0.0,0,0,0.0,0.0,55194,1,0,4144,-0.01363617368042469,-0.06549425423145294,3.485027197380752e-11,0.0,730,809,32766,32766,2349,3.4152493476867676
2026-04-07T10:34:45.768,radio://0/80/2M,flow,1,0,Reacquire Wall,0.5713313221931458,0,0,0,0.0,0,0,0.0,0.0,55444,0,-2,4144,0.046662915498018265,-0.046149399131536484,4.6736584464720024e-15,0.0,730,809,32766,32766,2349,3.4152493476867676
